
Linux 5.2.8org200301 (knl03.kisti.re.kr) 	2020년 03월 25일 	_x86_64_	(68 CPU)

                CPU     %user     %nice   %system   %iowait    %steal     %idle
                all     92.75      0.00      1.77      0.00      0.00      5.49
                all     93.39      0.00      1.09      0.00      0.00      5.53
                all     92.79      0.00      1.68      0.00      0.00      5.53
                all     92.94      0.00      1.55      0.00      0.00      5.52
                all     93.44      0.00      1.06      0.00      0.00      5.50
                all     92.92      0.00      1.56      0.00      0.00      5.52
                all     93.50      0.00      0.97      0.00      0.00      5.53
                all     92.86      0.00      1.62      0.00      0.00      5.52
                all     93.50      0.00      1.15      0.65      0.00      4.71
                all     92.79      0.00      1.85      1.22      0.00      4.13
                all     93.47      0.00      1.16      1.25      0.00      4.12
                all     89.86      0.00      4.84      1.18      0.00      4.12
                all     89.43      0.00      5.09      0.09      0.00      5.39
                all      0.12      0.00     11.88      0.01      0.00     87.99
end------
                all      0.52      0.00      2.71      0.00      0.00     96.76
                all      0.65      0.00      1.64      0.01      0.00     97.70
                all      0.71      0.00      1.65      0.00      0.00     97.63
                all      0.71      0.00      1.88      0.83      0.00     96.57
                all      0.70      0.00      1.88      0.85      0.00     96.58
                all      0.22      0.00      0.72      1.03      0.00     98.02
                all      0.07      0.00      0.43      1.71      0.00     97.79
start----
                all      0.12      0.00      0.47      0.78      0.00     98.63
                all     71.01      0.00     12.92      0.28      0.00     15.79
                all     93.30      0.00      1.15      0.00      0.00      5.55
                all     81.02      0.00      9.49      3.91      0.00      5.58
                all     93.46      0.00      1.22      0.00      0.00      5.31
                all     92.66      0.00      1.81      0.00      0.00      5.53
                all     93.32      0.00      1.16      0.00      0.00      5.52
                all     92.76      0.00      1.74      0.00      0.00      5.50
                all     93.17      0.00      1.28      0.00      0.00      5.55
                all     93.05      0.00      1.44      0.00      0.00      5.50
                all     92.83      0.00      1.69      0.00      0.00      5.48
                all     93.36      0.00      1.18      0.06      0.00      5.40
                all     92.82      0.00      1.63      0.00      0.00      5.55
                all     93.39      0.00      1.13      0.00      0.00      5.47
                all     92.85      0.00      1.65      0.00      0.00      5.50
                all     93.36      0.00      1.10      0.00      0.00      5.53
                all     92.80      0.00      1.69      0.00      0.00      5.50
                all     92.79      0.00      1.71      0.00      0.00      5.50
                all     93.38      0.00      1.12      0.00      0.00      5.50
                all     92.85      0.00      1.66      0.00      0.00      5.49
                all     93.45      0.00      1.04      0.00      0.00      5.50
                all     92.83      0.00      1.93      0.74      0.00      4.50
                all     93.40      0.00      1.19      0.31      0.00      5.10
                all     92.84      0.00      1.66      0.00      0.00      5.50
                all     92.77      0.00      1.72      0.00      0.00      5.50
                all     93.44      0.00      1.03      0.00      0.00      5.53
